id	file	line	title
LAC-V0-034	docs/specs/local-admin-console-v0.md	243	Every edge MUST name the artifact and the field that justify it, and MUST exist
LAC-V0-035	docs/specs/local-admin-console-v0.md	257	An edge the artifacts do not establish MUST render as a gap row with its class a
LAC-V0-036	docs/specs/local-admin-console-v0.md	268	The pane MUST be reachable from the primary navigation and operable by keyboard
LCP-V0-001	docs/specs/local-completion-policy-v0.md	40	The local policy MUST remain caller-owned and non-authoritative. Its positive st
LCP-V0-002	docs/specs/local-completion-policy-v0.md	44	Enrollment MUST be explicit through `corvint dogfood begin`. One bounded plan pi
LCP-V0-003	docs/specs/local-completion-policy-v0.md	80	`status` and automatic event evaluation MUST be read-only. They derive unmet
LCP-V0-004	docs/specs/local-completion-policy-v0.md	93	`verify` MUST execute only an explicitly selected plan check, as argv without sh
LCP-V0-005	docs/specs/local-completion-policy-v0.md	102	`finish` MUST reuse the public CEM/OCM and repository dogfood workflow. It MUST
LCP-V0-006	docs/specs/local-completion-policy-v0.md	123	Once maps are ready, `finish` MUST generate the CEM reviewer report and every sc
LCP-V0-007	docs/specs/local-completion-policy-v0.md	131	Terminal success MUST require all selected checks to pass, current report inspec
LCP-V0-008	docs/specs/local-completion-policy-v0.md	142	Codex and Claude Code Stop MAY request one bounded remediation continuation for
LCP-V0-009	docs/specs/local-completion-policy-v0.md	155	`corvint dogfood event` MUST use a separate `corvint-dogfood-event/0` envelope a
LCP-V0-010	docs/specs/local-completion-policy-v0.md	176	New-profile prompt context MUST separate project governance, declared enrollment
LCP-V0-011	docs/specs/local-completion-policy-v0.md	186	Prompt context MUST project only allowlisted, Git-reextractable evidence and fix
LCP-V0-012	docs/specs/local-completion-policy-v0.md	199	Private plans, observations and report sets MUST have explicit byte/count limits
LOD-V0-001	docs/specs/local-observability-dashboard-v0.md	1309	Every displayed metric and source-derived value MUST derive through the compiled
LOD-V0-002	docs/specs/local-observability-dashboard-v0.md	1313	Missing, disabled, invalid, inaccessible, unsupported, expired, and unretained
LOD-V0-003	docs/specs/local-observability-dashboard-v0.md	1316	P0 MUST produce byte-identical CLI snapshots for identical frozen inputs and the
LOD-V0-004	docs/specs/local-observability-dashboard-v0.md	1323	Aggregation MUST perform no deliberate repository, Git, trace, receipt, index, c
LOD-V0-005	docs/specs/local-observability-dashboard-v0.md	1325	Acquisition MUST follow the rooted, bounded, descriptor-relative contract. Mixed
LOD-V0-006	docs/specs/local-observability-dashboard-v0.md	1330	Owning status axes and stages MUST remain separate. Query `READY`, a passing tes
LOD-V0-007	docs/specs/local-observability-dashboard-v0.md	1336	P0 MUST emit every exact metric in the registry, including invalid and missing s
LOD-V0-008	docs/specs/local-observability-dashboard-v0.md	1338	Trace metrics MUST say `retained`; total tasks, calls, rates, event times, and l
LOD-V0-009	docs/specs/local-observability-dashboard-v0.md	1341	CEM/OCM metrics require the explicit independently revision-bound bundle. Empty
LOD-V0-010	docs/specs/local-observability-dashboard-v0.md	1343	Pulse, live verification, harness, and Frontier remain `NOT_OBSERVED` until acce
LOD-V0-011	docs/specs/local-observability-dashboard-v0.md	1345	Output MUST exclude trace task text, paths, commands, prompts, tool arguments/ou
LOD-V0-012	docs/specs/local-observability-dashboard-v0.md	1347	Beamfall remains `NOT_OBSERVED` until an accepted advisory adapter exists. Corvi
LOD-V0-013	docs/specs/local-observability-dashboard-v0.md	1349	Every view MUST expose scan boundary, cohort/revision, dirty/mixed state, unavai
LOD-V0-014	docs/specs/local-observability-dashboard-v0.md	1354	P1 MUST implement the exact loopback, Host, origin/fetch-metadata, endpoint, met
LOD-V0-015	docs/specs/local-observability-dashboard-v0.md	1356	P1 MUST implement the one-shot fragment bootstrap and distinct ephemeral session
LOD-V0-016	docs/specs/local-observability-dashboard-v0.md	1358	P1 API/SSE MUST require the session and same-origin request contract. Only the s
LOD-V0-017	docs/specs/local-observability-dashboard-v0.md	1360	Canonical/API output MUST exclude paths, roots, secrets, credentials, source bod
LOD-V0-018	docs/specs/local-observability-dashboard-v0.md	1362	Privacy MUST state that malicious same-UID processes, browser extensions/restora
LOD-V0-019	docs/specs/local-observability-dashboard-v0.md	1367	V0 admits at most 10,000 configured artifacts, 16 MiB per artifact, 256 MiB aggr
LOD-V0-020	docs/specs/local-observability-dashboard-v0.md	1377	P1 MUST satisfy the qualified lifetime/cleanup contract. Claims exclude unrecove
LOD-V0-021	docs/specs/local-observability-dashboard-v0.md	1380	P2 MUST use the full-snapshot-only SSE contract; no V0 delta exists.
LOD-V0-022	docs/specs/local-observability-dashboard-v0.md	1381	After owner shape confirmation, the UI MUST be keyboard operable; meet WCAG 2.2
LOD-V0-023	docs/specs/local-observability-dashboard-v0.md	1385	Embedded assets MUST build from repository source without runtime download. A
LOD-V0-024	docs/specs/local-observability-dashboard-v0.md	1388	Dashboard absence, crash, invalid input, or rollback MUST leave every existing C
LOD-V0-025	docs/specs/local-observability-dashboard-v0.md	1393	Historical usage collection requires a separate accepted profile and explicit op
LOD-V0-026	docs/specs/local-observability-dashboard-v0.md	1396	Existing durable artifacts are the baseline. Missing fields remain `NOT_OBSERVED
LOD-V0-027	docs/specs/local-observability-dashboard-v0.md	1398	Corvint self-dogfood MUST precede Beamfall dogfood. Both stay shadow-only, prese
LOD-V0-028	docs/specs/local-observability-dashboard-v0.md	1401	P0 experimental promotion requires deterministic conformance and independent pro
LOD-V0-029	docs/specs/local-observability-dashboard-v0.md	1415	The roadmap join MUST read the task manager only through its own read-only `road
LOD-V0-030	docs/specs/local-observability-dashboard-v0.md	1418	A non-zero `atm` exit, a malformed envelope, an envelope profile other than
LOD-V0-031	docs/specs/local-observability-dashboard-v0.md	1432	Each ticket's `requirementRefs` MUST resolve against `docs/specs/REQUIREMENTS.ts
LOD-V0-032	docs/specs/local-observability-dashboard-v0.md	1442	A test receipt is a proposed one-file-per-requirement-ID JSON document under a
LOD-V0-033	docs/specs/local-observability-dashboard-v0.md	1464	Generated-doc state is a proposed docs-state JSON document, a map keyed by ticke
LOD-V0-034	docs/specs/local-observability-dashboard-v0.md	1471	Given identical `atm` output, `REQUIREMENTS.tsv`, receipts, docs-state, and tree
LPCV-V0-001	docs/specs/live-proof-carrying-verification-v0.md	128	Every edit event MUST produce or reference one WSI before selection begins.
LPCV-V0-002	docs/specs/live-proof-carrying-verification-v0.md	131	The WSI MUST cover accepted unsaved editor buffers as content-addressed overlays
LPCV-V0-003	docs/specs/live-proof-carrying-verification-v0.md	134	Source or configuration fields needed by the WSI, and environment or toolchain
LPCV-V0-004	docs/specs/live-proof-carrying-verification-v0.md	137	Results MUST be published through a monotonic event sequence bound to both run I
LPCV-V0-005	docs/specs/live-proof-carrying-verification-v0.md	140	Cache keys MUST include the complete WEI, verification plan, provider, runtime,
LPCV-V0-006	docs/specs/live-proof-carrying-verification-v0.md	142	Filesystem races MUST be detected by a pre/post WSI check. A changed input
LPCV-V0-007	docs/specs/live-proof-carrying-verification-v0.md	147	The dependency graph MUST distinguish declared/static edges, provider-observed
LPCV-V0-008	docs/specs/live-proof-carrying-verification-v0.md	150	A runtime trace or coverage hit proves an observed execution edge only. It MUST
LPCV-V0-009	docs/specs/live-proof-carrying-verification-v0.md	152	Graph updates MUST be transactional per completed run. Cancelled, timed-out,
LPCV-V0-010	docs/specs/live-proof-carrying-verification-v0.md	154	Deletion, rename, generator/configuration change, dynamic loading, reflection,
LPCV-V0-011	docs/specs/live-proof-carrying-verification-v0.md	157	Incremental and clean reconstruction MUST produce the same canonical graph and
LPCV-V0-012	docs/specs/live-proof-carrying-verification-v0.md	160	Graph storage MUST remain rebuildable from repository authority and qualified lo
LPCV-V0-013	docs/specs/live-proof-carrying-verification-v0.md	165	Each selected test or gate MUST name at least one machine-checkable witness, suc
LPCV-V0-014	docs/specs/live-proof-carrying-verification-v0.md	168	Each discovered eligible test not selected MUST have a bounded exclusion entry
LPCV-V0-015	docs/specs/live-proof-carrying-verification-v0.md	171	Declared mandatory project gates MUST remain mandatory. Corvint MAY schedule the
LPCV-V0-016	docs/specs/live-proof-carrying-verification-v0.md	174	Ambiguous discovery, unsupported dynamic behavior, stale evidence, missing graph
LPCV-V0-017	docs/specs/live-proof-carrying-verification-v0.md	177	Widening MUST be monotonic within a WEI: Corvint may add verification scope but
LPCV-V0-018	docs/specs/live-proof-carrying-verification-v0.md	179	Users MAY request a focused test run. The receipt MUST label it user-scoped and
LPCV-V0-019	docs/specs/live-proof-carrying-verification-v0.md	181	Selection MUST be deterministic for fixed admissible inputs. Learned ranking MAY
LPCV-V0-020	docs/specs/live-proof-carrying-verification-v0.md	184	One confirmed release-blocking failure missed by an automatic exclusion MUST dis
LPCV-V0-021	docs/specs/live-proof-carrying-verification-v0.md	190	A runtime provider MUST expose versioned discovery, plan, execute, cancel, healt
LPCV-V0-022	docs/specs/live-proof-carrying-verification-v0.md	193	Providers MUST report stable test identities, parent suites, source anchors,
LPCV-V0-023	docs/specs/live-proof-carrying-verification-v0.md	196	Providers MUST stream events with run ID, WEI, provider sequence, and terminal
LPCV-V0-024	docs/specs/live-proof-carrying-verification-v0.md	199	The provider protocol and conformance vectors MUST remain independent of a speci
LPCV-V0-025	docs/specs/live-proof-carrying-verification-v0.md	201	Framework-native filters, coverage, caching, fixtures, sharding, and reporters M
LPCV-V0-026	docs/specs/live-proof-carrying-verification-v0.md	204	Provider failure MUST degrade to a visible full-command recommendation or
LPCV-V0-027	docs/specs/live-proof-carrying-verification-v0.md	209	Coverage MUST be represented as a WEI-bound observation with provider,
LPCV-V0-028	docs/specs/live-proof-carrying-verification-v0.md	212	Failure evidence MUST preserve the raw provider status and normalized failure cl
LPCV-V0-029	docs/specs/live-proof-carrying-verification-v0.md	215	Logs and runtime values are opt-in evidence classes with byte, depth, item, and
LPCV-V0-030	docs/specs/live-proof-carrying-verification-v0.md	218	Runtime-value inspection MUST name the exact test, process, frame/source anchor,
LPCV-V0-031	docs/specs/live-proof-carrying-verification-v0.md	221	Persisted observations MUST have explicit retention and deletion controls. Secre
LPCV-V0-032	docs/specs/live-proof-carrying-verification-v0.md	227	IDE and agent clients MUST consume one versioned local API and identical canonic
LPCV-V0-033	docs/specs/live-proof-carrying-verification-v0.md	229	The API MUST support current snapshot, run lifecycle, test result, coverage rang
LPCV-V0-034	docs/specs/live-proof-carrying-verification-v0.md	232	Inline decorations MUST be removed or marked stale before a newer WEI is shown.
LPCV-V0-035	docs/specs/live-proof-carrying-verification-v0.md	235	Agent requests MUST be bounded by repository policy and capability grants. An ag
LPCV-V0-036	docs/specs/live-proof-carrying-verification-v0.md	238	Every expansion from summary to raw failure, coverage, log, or runtime value MUS
LPCV-V0-037	docs/specs/live-proof-carrying-verification-v0.md	243	Test commands MUST be selected from repository-owned configuration or an explici
LPCV-V0-038	docs/specs/live-proof-carrying-verification-v0.md	246	Each run MUST use an owned process group or equivalent containment primitive,
LPCV-V0-039	docs/specs/live-proof-carrying-verification-v0.md	249	Network is denied by default for verification workers unless repository policy a
LPCV-V0-040	docs/specs/live-proof-carrying-verification-v0.md	253	Path canonicalization MUST reject workspace escape, symlink race, device/special
LPCV-V0-041	docs/specs/live-proof-carrying-verification-v0.md	255	Providers run at repository-code trust level and MUST be described accordingly.
LPCV-V0-042	docs/specs/live-proof-carrying-verification-v0.md	258	Upgrade and adapter discovery MUST be separate from execution. A newly discovere
LPCV-V0-043	docs/specs/live-proof-carrying-verification-v0.md	264	The first validation tranche is Python on Corvint self-dogfood, Go on Beamfall
LPCV-V0-044	docs/specs/live-proof-carrying-verification-v0.md	267	Initial framework candidates are Python `unittest` and `pytest`, Go `go test`, a
LPCV-V0-045	docs/specs/live-proof-carrying-verification-v0.md	270	Every qualified tuple MUST pass clean discovery, cold and warm start, edit burst
LPCV-V0-046	docs/specs/live-proof-carrying-verification-v0.md	274	Cross-language repositories MUST compose per-provider plans into one receipt whi
LPCV-V0-047	docs/specs/live-proof-carrying-verification-v0.md	280	every client that presents a test-level result to a human or agent (the CLI/MCP
LPCV-V0-048	docs/specs/live-proof-carrying-verification-v0.md	291	passing MUST NOT be presented as implying adequacy on its own: a `PASSED`
LPCV-V0-049	docs/specs/live-proof-carrying-verification-v0.md	294	an input the projector cannot classify at all (including an operationally
